Strategy,Trades,Wins,Losses,Flat,Win %,Gross BTC,Net BTC,Avg Trade BTC,Expectancy,Avg Win,Avg Loss,Profit Factor,Max DD,Final Equity,Return %,Avg Hold,Median Hold,Longest Hold,Trail exits,SL exits,Same-candle SL,Trail %,SL %,Fallback %,Fallback Count,Strategy Switch Count,net_usd,net_return_pct_capital,variant,arm,phase
E4_T7,637,309,328,0,48.51,0.006058977924713469,-0.00036453307528653807,-5.722654243116767e-07,-0.0005844251194533021,1.9608342798425465e-05,-1.958387500000002e-05,0.9432501827604036,-0.15346313180097162,0.007469016924713462,-4.6534850136469075,4.161269841269841,1.6697222222222223,90.375,309,328,0,48.51,51.49,,0,0,-14.520675466255533,-1.4520675466255533,E4,T7,full
E4_T7,307,136,171,0,44.3,0.00262085902572795,-0.0007279835992720539,-2.3712820823193938e-06,-0.0024216679102776074,1.927102224799963e-05,-1.958387500000002e-05,0.7826163601008116,-0.13580111462426867,0.007105566400727946,-9.293150605690315,5.515814332247557,2.3513888888888888,62.77472222222222,136,171,0,44.3,55.7,,0,0,-45.41600785706906,-4.5416007857069065,E4,T7,select
E4_T7,330,173,157,0,52.42,0.0034381188989855193,0.00036345052398551586,1.1013652241985329e-06,0.0011247674162529456,1.987351964731514e-05,-1.9583875000000023e-05,1.1182080405616153,-0.039089763146125465,0.008197000523985516,4.639665592043407,2.9011329966329966,1.2336111111111112,90.375,173,157,0,52.42,47.58,,0,0,30.895332390813522,3.0895332390813524,E4,T7,holdout
E4_T8,637,294,343,0,46.15,0.002118598677022214,-0.00038571797825143444,-6.055227288091593e-07,-0.0006183890867452526,7.20611794905515e-06,-7.301214738407138e-06,0.8459787513535159,-0.0593445091281602,0.007447832021748565,-4.923923103209072,0.45563579277864996,0.22611111111111112,7.405833333333334,296,341,0,46.47,53.53,,0,0,-25.7988064546349,-2.57988064546349,E4,T8,full
E4_T8,307,140,167,0,45.6,0.000978713937109031,-0.00023306696816462462,-7.591757920671812e-07,-0.0007753070238317811,6.990813836493078e-06,-7.256173085470991e-06,0.807665752818583,-0.04710338041321083,0.007600483031835375,-2.9752407039544626,0.5329804560260586,0.2702777777777778,7.405833333333334,142,165,0,46.25,53.75,,0,0,-14.20447266968436,-1.420447266968436,E4,T8,select
E4_T8,330,154,176,0,46.67,0.001139884739913183,-0.00015265101008680982,-4.625788184448782e-07,-0.0004724078543647549,7.401848960475215e-06,-7.34395312499996e-06,0.8818980364088106,-0.031234718035959754,0.00768089898991319,-1.9486823992546198,0.3836818181818182,0.17222222222222222,6.3438888888888885,154,176,0,46.67,53.33,,0,0,-11.594333784950535,-1.1594333784950537,E4,T8,holdout
E4_T9,637,299,338,0,46.94,0.004313902344355738,-0.000650609968144268,-1.0213657270710643e-06,-0.0010430680619346931,1.4427767037979057e-05,-1.4687906250000018e-05,0.8689478588851285,-0.10560752933007983,0.007182940031855732,-8.305429443154988,2.080747863247863,0.8127777777777778,36.17444444444445,299,338,0,46.94,53.06,,0,0,-39.98666160555337,-3.998666160555337,E4,T9,full
E4_T9,307,134,173,0,43.65,0.0019420691147119156,-0.0005989386665380873,-1.9509402818830206e-06,-0.001992394540797488,1.4493053094865042e-05,-1.4687906250000016e-05,0.764290896329546,-0.09856183589689883,0.007234611333461913,-7.645814050310362,2.554783749547593,1.0180555555555555,30.05638888888889,134,173,0,43.65,56.35,,0,0,-37.42215209280376,-3.7422152092803764,E4,T9,select
E4_T9,330,165,165,0,50.0,0.0023718332296438216,-5.1671301606180664e-05,-1.565797018369111e-07,-0.0001599067619017288,1.4374746846326192e-05,-1.4687906250000016e-05,0.9786790984131026,-0.03403095554949717,0.007781878698393819,-0.6596153928446369,1.6397508417508417,0.6637500000000001,36.17444444444445,165,165,0,50.0,50.0,,0,0,-2.5645095127496145,-0.2564509512749614,E4,T9,holdout
E4_T10,637,344,293,0,54.0,0.005007296500741219,-0.0007307788742587871,-1.1472195828238415e-06,-0.0011715961042682733,1.4556094478898892e-05,-1.9583875000000023e-05,0.8726439047066741,-0.1345093891439499,0.0071027711257412125,-9.328833980236128,3.4135862550148266,1.2427777777777778,90.375,344,293,0,54.0,46.0,,0,0,-43.83485106281244,-4.383485106281244,E4,T10,full
E4_T10,307,156,151,0,50.81,0.0022889026453104685,-0.0006682624796895344,-2.1767507481743792e-06,-0.0022230031065602483,1.4672452854554286e-05,-1.9583875000000023e-05,0.7740192206245047,-0.1167971191011032,0.007165287520310466,-8.530774421424947,4.353745928338762,1.835,62.77472222222222,156,151,0,50.81,49.19,,0,0,-41.25667876301134,-4.125667876301133,E4,T10,select
E4_T10,330,188,142,0,56.97,0.0027183938554307505,-6.251639456925269e-05,-1.8944361990682633e-07,-0.00019346898395422417,1.445954178420612e-05,-1.9583875000000026e-05,0.9775194490475725,-0.04019528041478206,0.007771033605430747,-0.7980595588111705,2.538952861952862,0.8913888888888889,90.375,188,142,0,56.97,43.03,,0,0,-2.5781722998011034,-0.25781722998011036,E4,T10,holdout
E5_T1,1096,524,572,0,47.81,0.0038903221529773915,-0.0003104190345225834,-2.8322904609724765e-07,-0.000289247195559865,7.4242789178957855e-06,-7.3439531249999555e-06,0.9261037467753813,-0.05590226467414335,0.007523130965477416,-3.9626865791701604,1.0778261861313867,0.3434722222222222,30.51361111111111,524,572,0,47.81,52.19,,0,0,-22.183451069105708,-2.218345106910571,E5,T1,full
E5_T1,605,298,307,0,49.26,0.0021987433624145658,-5.58502469604216e-05,-9.231445778582082e-08,-9.427598755182081e-05,7.3783334309213614e-06,-7.34395312499996e-06,0.9752282421416494,-0.05590226467414335,0.0077776997530395785,-0.7129621558606414,1.277744719926538,0.42388888888888887,30.51361111111111,298,307,0,49.26,50.74,,0,0,-2.8559934669668614,-0.28559934669668613,E5,T1,select
E5_T1,491,226,265,0,46.03,0.0016915787905628255,-0.0002545687875621618,-5.184700357681503e-07,-0.0005294866677490029,7.484861905145245e-06,-7.343953124999951e-06,0.8691934823321952,-0.038393040104796425,0.007578981212437838,-3.249724423309497,0.831490721882779,0.2658333333333333,22.81361111111111,226,265,0,46.03,53.97,,0,0,-19.327457602138846,-1.9327457602138844,E5,T1,holdout
E5_T2,1096,520,576,0,47.45,0.005031989494989411,-0.0006081665050105961,-5.548964461775512e-07,-0.0005666870792195633,9.676902874979636e-06,-9.791937500000013e-06,0.8921720418707222,-0.09646328878339129,0.007225383494989404,-7.763612985308022,2.069970853609084,0.6665277777777778,96.67111111111112,520,576,0,47.45,52.55,,0,0,-40.023578146638634,-4.002357814663863,E5,T2,full
E5_T2,605,284,321,0,46.94,0.0027624437837640153,-0.0003807681537359896,-6.29368849150396e-07,-0.0006427418977606794,9.726914731563434e-06,-9.791937500000015e-06,0.8788601719173801,-0.08973475714683823,0.007452781846264011,-4.860735601815136,2.565735996326905,0.9480555555555555,96.67111111111112,284,321,0,46.94,53.06,,0,0,-23.26074661047374,-2.326074661047374,E5,T2,select
E5_T2,491,236,255,0,48.07,0.002269545711225396,-0.00022739835127460648,-4.6313309831895413e-07,-0.000472973911770734,9.616719115361846e-06,-9.79193750000001e-06,0.9089293369884587,-0.04470110591121683,0.007606151648725393,-2.9028773834928856,1.4590993437429283,0.4891666666666667,24.420555555555556,236,255,0,48.07,51.93,,0,0,-16.762831536164903,-1.6762831536164904,E5,T2,holdout
E5_T3,1096,524,572,0,47.81,0.003952396754025562,-0.0002483444334744133,-2.26591636381764e-07,-0.00023140633442744488,7.542741896995348e-06,-7.3439531249999555e-06,0.9408808059364847,-0.05481147648969535,0.007585205566525586,-3.170266781656006,1.1433356143552311,0.38763888888888887,30.66,524,572,0,47.81,52.19,,0,0,-18.917007143274553,-1.8917007143274551,E5,T3,full
E5_T3,605,298,307,0,49.26,0.002238836512394924,-1.575709698006366e-05,-2.6044788396799438e-08,-2.659819713595934e-05,7.51287420266753e-06,-7.34395312499996e-06,0.9930111143247533,-0.05481147648969535,0.007817792903019937,-0.20114886584068348,1.350716712580349,0.46694444444444444,30.66,298,307,0,49.26,50.74,,0,0,-0.5054731180423602,-0.050547311804236016,E5,T3,select
E5_T3,491,226,265,0,46.03,0.0017135602416306376,-0.00023258733649434966,-4.737012963225044e-07,-0.0004837666665279513,7.582124962967423e-06,-7.343953124999951e-06,0.8804883354640374,-0.036667401954772805,0.00760096266350565,-2.9691179158153114,0.8878049332428152,0.2911111111111111,23.253888888888888,226,265,0,46.03,53.97,,0,0,-18.411534025232193,-1.8411534025232192,E5,T3,holdout
E5_T4,1096,520,576,0,47.45,0.005076876401636788,-0.0005632795983632191,-5.139412393824992e-07,-0.0005248616419196909,9.763223849301516e-06,-9.791937500000013e-06,0.9001304931347256,-0.09148693295760321,0.007270270401636781,-7.190604494299768,2.134128903081914,0.7184722222222222,96.67111111111112,520,576,0,47.45,52.55,,0,0,-37.740797212693025,-3.7740797212693025,E5,T4,full
E5_T4,605,284,321,0,46.94,0.002794734882884285,-0.00034847705461571986,-5.759951315962311e-07,-0.0005882340768578548,9.84061578480382e-06,-9.791937500000015e-06,0.8891334528040493,-0.08530934999171955,0.00748507294538428,-4.448520206237527,2.63852157943067,1.0205555555555557,96.67111111111112,284,321,0,46.94,53.06,,0,0,-21.481579474504258,-2.148157947450426,E5,T4,select
E5_T4,491,236,255,0,48.07,0.0022821415187525033,-0.00021480254374749922,-4.3747972249999843e-07,-0.00044677544408346006,9.670091181154675e-06,-9.79193750000001e-06,0.9139738262568711,-0.04645359912062316,0.0076187474562525006,-2.742084288062241,1.512626725503508,0.5333333333333333,24.420555555555556,236,255,0,48.07,51.93,,0,0,-16.25921773818876,-1.6259217738188758,E5,T4,holdout
E5_T5,1096,634,462,0,57.85,0.006174892273518232,-0.0006109204139817757,-5.574091368446858e-07,-0.00056925316041354,9.739577718483015e-06,-1.4687906250000018e-05,0.9099709287426783,-0.09975700111765855,0.007222629586018224,-7.798768297665504,3.6617786901865372,1.1633333333333333,105.87833333333333,634,462,0,57.85,42.15,,0,0,-39.37232662174523,-3.9372326621745235,E5,T5,full
E5_T5,605,346,259,0,57.19,0.0033617456024546914,-0.00044242211629531283,-7.312762252815088e-07,-0.0007468146373294447,9.716027752759224e-06,-1.4687906250000018e-05,0.8837006806732783,-0.09975700111765855,0.007391127883704687,-5.647785694803931,4.661238751147842,1.6344444444444444,105.87833333333333,346,259,0,57.19,42.81,,0,0,-28.073015983454503,-2.8073015983454503,E5,T5,select
E5_T5,491,288,203,0,58.66,0.00281314667106354,-0.00016849829768646283,-3.4317372237568804e-07,-0.0003504655972075883,9.767870385637292e-06,-1.4687906250000014e-05,0.9434881417967403,-0.04912809583502311,0.007665051702313537,-2.150982602861573,2.4302647657841137,0.8072222222222222,36.309444444444445,288,203,0,58.66,41.34,,0,0,-11.299310638290734,-1.1299310638290736,E5,T5,holdout
E5_T6,1096,527,569,0,48.08,0.0076346490302269315,-0.0007227696260230776,-6.594613376122971e-07,-0.0006734738019031442,1.4487000057356606e-05,-1.4687906250000013e-05,0.9135175996618812,-0.13685063173597,0.007110780373976921,-9.226591086073089,5.10723286699108,1.7618055555555556,105.87833333333333,527,569,0,48.08,51.92,,0,0,-44.88291121195947,-4.488291121195946,E5,T6,full
E5_T6,605,286,319,0,47.27,0.004017677797210803,-0.0006677642965392017,-1.1037426389077713e-06,-0.001127195347098336,1.4047824465772039e-05,-1.4687906250000018e-05,0.8574810480680265,-0.12017512483908055,0.007165785703460798,-8.52441481243117,6.371030762167125,2.3380555555555556,105.87833333333333,286,319,0,47.27,52.73,,0,0,-42.802520774583286,-4.280252077458328,E5,T6,select
E5_T6,491,241,250,0,49.08,0.0036169712330161277,-5.500532948387595e-05,-1.1202714762500194e-07,-0.00011440753949359,1.5008179390108414e-05,-1.4687906250000014e-05,0.9850202394956392,-0.08094974033573066,0.007778544670516124,-0.702176273641919,3.550007354605114,1.1288888888888888,46.43638888888889,241,250,0,49.08,50.92,,0,0,-2.080390437376183,-0.20803904373761828,E5,T6,holdout
E5_T7,1096,520,576,0,47.45,0.01013239938306714,-0.0011479126169328703,-1.0473655263986044e-06,-0.0010696203140579735,1.948538342897527e-05,-1.958387500000002e-05,0.8982375117875402,-0.23539071862448782,0.006685637383067123,-14.653798302594323,9.473490216950527,3.5093055555555557,313.34527777777777,520,576,0,47.45,52.55,,0,0,-66.2411306047143,-6.62411306047143,E5,T7,full
E5_T7,605,274,331,0,45.29,0.005214126656615886,-0.0012681359683841202,-2.0960925097258183e-06,-0.0021406310137557748,1.9029659330714913e-05,-1.9583875000000023e-05,0.8043683136975464,-0.22720779570745633,0.006565414031615879,-16.188522041528064,12.479326905417816,5.1075,313.34527777777777,274,331,0,45.29,54.71,,0,0,-80.57722939973584,-8.057722939973583,E5,T7,select
E5_T7,491,246,245,0,50.1,0.004918272726451255,0.00012022335145124975,2.4485407627545775e-07,0.00025005682100754615,1.9992978562809978e-05,-1.9583875000000023e-05,1.0250567141050417,-0.08787042608374955,0.007953773351451249,1.5347237389337964,5.769760692464359,2.1127777777777776,87.40666666666667,246,245,0,50.1,49.9,,0,0,14.336098795021524,1.4336098795021524,E5,T7,holdout
E5_T8,1096,524,572,0,47.81,0.0038961745791932932,-0.00030456660830668165,-2.778892411557314e-07,-0.0002837939285822968,7.435447670216208e-06,-7.3439531249999555e-06,0.9274969357281587,-0.06436514887698976,0.007528983391693318,-3.8879768215774657,1.3019061739659368,0.4425,31.031666666666666,524,572,0,47.81,52.19,,0,0,-21.105203268678864,-2.1105203268678867,E5,T8,full
E5_T8,605,298,307,0,49.26,0.0020099626547400063,-0.00024463095463498133,-4.0434868534707655e-07,-0.00041294042710860487,6.744841123288612e-06,-7.34395312499996e-06,0.8914966521603876,-0.06436514887698976,0.0075889190453650186,-3.1228619800088286,1.5474696969696968,0.6133333333333333,31.031666666666666,298,307,0,49.26,50.74,,0,0,-15.135110313054362,-1.5135110313054363,E5,T8,select
E5_T8,491,226,265,0,46.03,0.001886211924453287,-5.993565367170032e-05,-1.2206854108289272e-07,-0.00012466229597859712,8.346070462182685e-06,-7.343953124999951e-06,0.9692029246161048,-0.03906019993589293,0.007773614346328299,-0.7651148415686482,0.9993279022403257,0.3352777777777778,24.405833333333334,226,265,0,46.03,53.97,,0,0,-5.970092955624498,-0.5970092955624497,E5,T8,holdout
E5_T9,1096,527,569,0,48.08,0.007680601576617939,-0.0006768170796320702,-6.17533831781086e-07,-0.0006306554058183948,1.457419654007199e-05,-1.4687906250000013e-05,0.9190160135000635,-0.12104866635860533,0.00715673292036793,-8.639979059712,5.0445881488240065,1.7066666666666666,104.33888888888889,527,569,0,48.08,51.92,,0,0,-42.958407781591355,-4.2958407781591355,E5,T9,full
E5_T9,605,286,319,0,47.27,0.004133644288358062,-0.000551797805391943,-9.120624882511456e-07,-0.0009314423098096218,1.4453301707545671e-05,-1.4687906250000018e-05,0.8822314320930362,-0.10727680035470541,0.007281752194608057,-7.044032467935269,6.298569788797061,2.270277777777778,104.33888888888889,286,319,0,47.27,52.73,,0,0,-35.41535653876552,-3.541535653876552,E5,T9,select
E5_T9,491,241,250,0,49.08,0.003546957288259877,-0.0001250192742401271,-2.5462173979659287e-07,-0.0002600320312467196,1.4717665096514011e-05,-1.4687906250000014e-05,0.9659531393754296,-0.07985866265176085,0.007708530725759873,-1.5959465917767424,3.499458022176963,1.1002777777777777,45.00111111111111,241,250,0,49.08,50.92,,0,0,-7.543051242825836,-0.7543051242825837,E5,T9,holdout
E5_T10,1096,590,506,0,53.83,0.008532048300078005,-0.0013773924499220058,-1.2567449360602242e-06,-0.0012834486903743256,1.4461098813691532e-05,-1.9583875000000016e-05,0.8610019995404884,-0.23373130112315674,0.006456157550077988,-17.583247058128325,7.329478152879156,2.346111111111111,255.46972222222223,590,506,0,53.83,46.17,,0,0,-87.06156989877661,-8.70615698987766,E5,T10,full
E5_T10,605,320,285,0,52.89,0.004505952995387042,-0.0010754513796129642,-1.777605586137131e-06,-0.0018153767690379265,1.4081103110584505e-05,-1.958387500000002e-05,0.8073152727600098,-0.19730741251135175,0.006758098620387034,-13.728786815849336,9.428634527089073,3.631666666666667,255.46972222222223,320,285,0,52.89,47.11,,0,0,-68.45642979878333,-6.845642979878333,E5,T10,select
E5_T10,491,270,221,0,54.99,0.004026095304690962,-0.0003019410703090417,-6.14951263358537e-07,-0.000628017962082108,1.4911464091448007e-05,-1.9583875000000016e-05,0.9302360137144084,-0.09085511171279323,0.007531608929690958,-3.8544602422789342,4.742941276306856,1.6691666666666667,52.786944444444444,270,221,0,54.99,45.01,,0,0,-18.60514009999329,-1.860514009999329,E5,T10,holdout
